,0,1,2,3,4
151673_1000_15_2,0.3932787177573613,0.5419294583530916,0.4390478509057937,0.47319440787525685,0.4319625052997256
151673_1000_15_3,0.3633997598993638,0.515667183737852,0.48164758050175915,0.4748542314596711,0.47788255839623056
151673_1000_15_4,0.49303359509856937,0.5212791000927268,0.5089196326901397,0.4948201318509162,0.5285414522596359
151673_2000_5_2,0.5158109988397385,0.4511812904294834,0.3863878700330534,0.4543918032274434,0.4487917787848898
151673_2000_5_3,0.44612523667403237,0.4916991692887552,0.3802344481543149,0.474392882159935,0.5157981266965003
151673_2000_5_4,0.485048923348237,0.5046808393773261,0.4898278992896886,0.486281030024339,0.501471341626582
151673_2000_10_2,0.41843649295709934,0.5472126277011953,0.4656192704880053,0.5068459217346204,0.5065305227400415
151673_2000_10_3,0.58869480055894,0.5494537025419779,0.4129389674270775,0.514351328849704,0.49175387771892065
151673_2000_10_4,0.49358731051498916,0.5725571950303033,0.48699075219963345,0.3612526929512297,0.4561919786846136
151673_2000_15_2,0.4978442878267749,0.5522138820197341,0.47116401015958004,0.47168485334367244,0.4968279179348276
151673_2000_15_3,0.38294092030855204,0.5558694862094057,0.48772457110103784,0.3797315738010782,0.4628787188719554
151673_2000_15_4,0.5590532110573851,0.5466901821179403,0.4793510046865474,0.3731035736300664,0.4847701709866229
151673_5000_5_2,0.5260381625583207,0.5154110598915072,0.4865716464892802,0.5056681996989114,0.49214632561659205
151673_5000_5_3,0.4977155590329491,0.5005967988981953,0.4666215687214858,0.49260885886478845,0.4984721712034798
151673_5000_5_4,0.51437609499772,0.5139575071415343,0.48889496315607733,0.5072383199275164,0.436450182245288
151673_5000_10_2,0.5198718199291628,0.5155491302997761,0.47606598686551344,0.41902625138492083,0.5415659599647066
151673_5000_10_3,0.5417870338268379,0.5055813425336729,0.4854245166599783,0.5056346007793059,0.5635102105146568
151673_5000_10_4,0.440370240141145,0.505196495363281,0.508593639710125,0.5450291943012543,0.5642560759270315
151673_5000_15_2,0.3900769465543394,0.4701630076075978,0.508345175727161,0.4805263742280252,0.3927416841160707
151673_5000_15_3,0.5004796102722733,0.5212411989011871,0.5005297589263011,0.558289510514635,0.4568606459036708
151673_5000_15_4,0.37184433801594674,0.4597112912370117,0.5418238546691166,0.5283755515946345,0.3716893667134865
