,0,1,2
151672_2000_50_50_10_300,0.355938832828823,0.31326265910711826,0.30234608945137825
151672_2000_50_50_10_500,0.3547884269473751,0.4910187222645056,0.2905208480866849
151672_2000_50_50_30_100,0.43215480074875945,0.43968918756431696,0.5688319971473016
151672_2000_50_50_30_300,0.4926366083865014,0.4198374308098611,0.4437145969331535
151672_2000_50_50_30_500,0.4645153999387255,0.4310332521053093,0.5171695416916184
151672_2000_50_50_50_100,0.41464335380434747,0.375445398051635,0.6285743362102648
151672_2000_50_50_50_300,0.44058734400998284,0.3976480007544645,0.4116999408676304
151672_2000_50_50_50_500,0.613393014861174,0.4187773238659679,0.5194875756490718
151672_2000_100_15_10_100,0.39921362970634505,0.271964477764983,0.4262769565519162
151672_2000_100_15_10_300,0.2999341553496196,0.32066336197292017,0.323392337873796
151672_2000_100_15_10_500,0.4025351784241827,0.2676526081575543,0.42791023631062935
151672_2000_100_15_30_100,0.44364947152045475,0.4062532841525038,0.42422303937302613
151672_2000_100_15_30_300,0.4196394678404364,0.4487089666536919,0.439821706958326
151672_2000_100_15_30_500,0.5668195337446976,0.44857299823454455,0.44195886980503835
151672_2000_100_15_50_100,0.5333256925768739,0.46336801764640717,0.5677504973719312
151672_2000_100_15_50_300,0.5308939772704974,0.45047660815884755,0.5532779985570895
151672_2000_100_15_50_500,0.4252553083205551,0.4618655048275882,0.47663031512342047
151672_2000_100_30_10_100,0.13839805849768652,0.3188078756451959,0.27214305994067767
151672_2000_100_30_10_300,0.4660959527068358,0.41940119870207654,0.46587639634462147
151672_2000_100_30_10_500,0.5105738231542527,0.4038210640651654,0.3523010127121211
151672_2000_100_30_30_100,0.4312666234392758,0.42762118601896787,0.4502566360247225
151672_2000_100_30_30_300,0.4201011280568524,0.4349164579609659,0.41692897386673466
151672_2000_100_30_30_500,0.40311644284359693,0.4157646308605581,0.3091693061609021
151672_2000_100_30_50_100,0.4596952282102115,0.37420555044688747,0.5367590700198113
151672_2000_100_30_50_300,0.4639614177089124,0.43605318663073955,0.49775566846856906
151672_2000_100_30_50_500,0.3999786275650124,0.4593731769654699,0.5361633706421054
151672_2000_100_50_10_100,0.4937008209059696,0.16642220862278975,0.3695123922204706
151672_2000_100_50_10_300,0.5494849383877269,0.4077340441322927,0.4686718871781428
151672_2000_100_50_10_500,0.505537203660024,0.3936262645439089,0.5272094706435935
151672_2000_100_50_30_100,0.440195151052305,0.38731352703896726,0.4481427312542403
151672_2000_100_50_30_300,0.4243979057411703,0.4245521710511267,0.41774498798830795
151672_2000_100_50_30_500,0.4118977934915837,0.412828743138829,0.45395349865272744
151672_2000_100_50_50_100,0.5706869706087146,0.45181929590906383,0.6315680704098142
151672_2000_100_50_50_300,0.43436125914861273,0.4643358065105827,0.4294857184669706
