,0,1,2
151672_1000_100_50_30_300,0.4140681725448183,0.4140681725448183,0.4140681725448183
151672_1000_100_50_30_500,0.42942536613233884,0.42942536613233884,0.42942536613233884
151672_1000_100_50_50_100,0.45015445291923284,0.45015445291923284,0.45015445291923284
151672_1000_100_50_50_300,0.5319872155168468,0.5319872155168468,0.5319872155168468
151672_1000_100_50_50_500,0.4889043656522787,0.4889043656522787,0.4889043656522787
151672_2000_50_15_10_100,0.33180580976462276,0.33180580976462276,0.33180580976462276
151672_2000_50_15_10_300,0.4364789702106694,0.4364789702106694,0.4364789702106694
151672_2000_50_15_10_500,0.42164544199840953,0.42164544199840953,0.42164544199840953
151672_2000_50_15_30_100,0.4141605933213043,0.4141605933213043,0.4141605933213043
151672_2000_50_15_30_300,0.43061385355186427,0.43061385355186427,0.43061385355186427
151672_2000_50_15_30_500,0.3880466176778541,0.3880466176778541,0.3880466176778541
151672_2000_50_15_50_100,0.4614675929730532,0.4614675929730532,0.4614675929730532
151672_2000_50_15_50_300,0.4164059662320719,0.4164059662320719,0.4164059662320719
151672_2000_50_15_50_500,0.4793874565946994,0.4793874565946994,0.4793874565946994
151672_2000_50_30_10_100,0.1705914875968938,0.1705914875968938,0.1705914875968938
151672_2000_50_30_10_300,0.44478101047279267,0.44478101047279267,0.44478101047279267
151672_2000_50_30_10_500,0.5062544916813367,0.5062544916813367,0.5062544916813367
151672_2000_50_30_30_100,0.4313222468887054,0.4313222468887054,0.4313222468887054
151672_2000_50_30_30_300,0.47751182200562653,0.47751182200562653,
151672_2000_50_30_30_500,0.45394092335006075,0.45394092335006075,
151672_2000_50_30_50_100,0.40493227570613494,0.40493227570613494,
151672_2000_50_30_50_300,0.3883817564427364,0.3883817564427364,
151672_2000_50_30_50_500,0.513075197361492,0.513075197361492,
151672_2000_50_50_10_100,0.2062231486380553,0.2062231486380553,
151672_2000_50_50_10_300,0.22793997593767923,0.22793997593767923,
151672_2000_50_50_10_500,0.362125214430996,0.362125214430996,
151672_2000_50_50_30_100,0.4489946564440717,0.4489946564440717,
151672_2000_50_50_30_300,0.44447090254878013,0.44447090254878013,
151672_2000_50_50_30_500,0.4390850867154389,0.4390850867154389,
151672_2000_50_50_50_100,0.4127508295875707,0.4127508295875707,
151672_2000_50_50_50_300,0.5673423146682297,0.5673423146682297,
151672_2000_50_50_50_500,0.41094506111944046,0.41094506111944046,
151672_2000_100_15_10_100,0.36269881061477355,0.36269881061477355,
151672_2000_100_15_10_300,0.3839495641128563,0.3839495641128563,
151672_2000_100_15_10_500,0.5749417029477883,0.5749417029477883,
151672_2000_100_15_30_100,0.5395977638906497,0.5395977638906497,
151672_2000_100_15_30_300,0.4376134868279271,0.4376134868279271,
151672_2000_100_15_30_500,0.4620667177970671,0.4620667177970671,
151672_2000_100_15_50_100,0.3786281693642925,0.3786281693642925,
151672_2000_100_15_50_300,0.41942597981661545,0.41942597981661545,
151672_2000_100_15_50_500,0.4623697273146108,0.4623697273146108,
151672_2000_100_30_10_100,0.21408218867275874,0.21408218867275874,
151672_2000_100_30_10_300,0.37530242407595726,0.37530242407595726,
151672_2000_100_30_10_500,0.4755548275507357,0.4755548275507357,
151672_2000_100_30_30_100,0.4539476498808444,0.4539476498808444,
151672_2000_100_30_30_300,0.450130796523862,0.450130796523862,
151672_2000_100_30_30_500,0.32048589790906823,0.32048589790906823,
151672_2000_100_30_50_100,0.3639537614946922,0.3639537614946922,
151672_2000_100_30_50_300,0.4198887194774605,0.4198887194774605,
151672_2000_100_30_50_500,0.4870162336308071,0.4870162336308071,
151672_2000_100_50_10_100,0.37738690386487417,0.37738690386487417,
151672_2000_100_50_10_300,0.5205652606990723,0.5205652606990723,
151672_2000_100_50_10_500,0.4907729381090136,0.4907729381090136,
151672_2000_100_50_30_100,0.4725932903634534,0.4725932903634534,
151672_2000_100_50_30_300,0.4130917053101491,0.4130917053101491,
151672_2000_100_50_30_500,0.4327813713297241,0.4327813713297241,
151672_2000_100_50_50_100,0.5168872219196575,0.5168872219196575,
151672_2000_100_50_50_300,0.4259636619999232,0.4259636619999232,
151672_2000_100_50_50_500,0.49718086930409394,0.49718086930409394,
151672_5000_50_15_10_100,0.36568719105091,0.36568719105091,
151672_5000_50_15_10_300,0.38696856450931455,0.38696856450931455,
151672_5000_50_15_10_500,0.45021483310854776,0.45021483310854776,
151672_5000_50_15_30_100,0.4603361379847189,0.4603361379847189,
151672_5000_50_15_30_300,0.49794578587855237,0.49794578587855237,
151672_5000_50_15_30_500,0.5606257763307305,0.5606257763307305,
151672_5000_50_15_50_100,0.413584613885652,0.413584613885652,
151672_5000_50_15_50_300,0.519846115850179,0.519846115850179,
151672_5000_50_15_50_500,0.5114974975338619,0.5114974975338619,
151672_5000_50_30_10_100,0.2764794283513451,0.2764794283513451,
151672_5000_50_30_10_300,0.2947143347154711,0.2947143347154711,
151672_5000_50_30_10_500,0.1629085832134031,0.1629085832134031,
151672_5000_50_30_30_100,0.4129178837365662,0.4129178837365662,
151672_5000_50_30_30_300,0.38874157642287915,0.38874157642287915,
151672_5000_50_30_30_500,0.34714481379273665,0.34714481379273665,
151672_5000_50_30_50_100,0.397050935649703,0.397050935649703,
151672_5000_50_30_50_300,0.4221605928754435,0.4221605928754435,
151672_5000_50_30_50_500,0.5664621069487422,0.5664621069487422,
151672_5000_50_50_10_100,0.24491945645725371,0.24491945645725371,
151672_5000_50_50_10_300,0.45664922065835734,0.45664922065835734,
151672_5000_50_50_10_500,0.5632889212261627,0.5632889212261627,
151672_5000_50_50_30_100,0.44569738586016866,0.44569738586016866,
151672_5000_50_50_30_300,0.4174174873976185,0.4174174873976185,
151672_5000_50_50_30_500,0.4551078081792199,0.4551078081792199,
151672_5000_50_50_50_100,0.4922386538914242,0.4922386538914242,
151672_5000_50_50_50_300,0.41230501127727925,0.41230501127727925,
151672_5000_50_50_50_500,0.3671991398190507,0.3671991398190507,
151672_5000_100_15_10_100,0.22226156414464265,0.22226156414464265,
151672_5000_100_15_10_300,0.38991595068560503,0.38991595068560503,
151672_5000_100_15_10_500,0.33073930330573614,0.33073930330573614,
151672_5000_100_15_30_100,0.47776847160287655,0.47776847160287655,
151672_5000_100_15_30_300,0.40875047417418714,0.40875047417418714,
151672_5000_100_15_30_500,0.3220162678341376,0.3220162678341376,
151672_5000_100_15_50_100,0.486227918225349,0.486227918225349,
151672_5000_100_15_50_300,0.4490966632512316,0.4490966632512316,
151672_5000_100_15_50_500,0.48175267052376625,0.48175267052376625,
151672_5000_100_30_10_100,0.1076089620949831,0.1076089620949831,
151672_5000_100_30_10_300,0.31463615403212064,0.31463615403212064,
151672_5000_100_30_10_500,0.3753664171829651,0.3753664171829651,
151672_5000_100_30_30_100,0.3607966935612451,0.3607966935612451,
151672_5000_100_30_30_300,0.449683016991532,0.449683016991532,
151672_5000_100_30_30_500,0.269060466637038,0.269060466637038,
151672_5000_100_30_50_100,0.4710648366245804,0.4710648366245804,
151672_5000_100_30_50_300,0.4235054812689638,0.4235054812689638,
151672_5000_100_30_50_500,0.3471964917803827,0.3471964917803827,
151672_5000_100_50_10_100,0.07733808185745396,0.07733808185745396,
151672_5000_100_50_10_300,0.3301203976763165,0.3301203976763165,
151672_5000_100_50_10_500,0.5268444754012698,0.5268444754012698,
151672_5000_100_50_30_100,0.4427733688004719,0.4427733688004719,
151672_5000_100_50_30_300,0.3786792740375277,0.3786792740375277,
151672_5000_100_50_30_500,0.37484565095980255,0.37484565095980255,
151672_5000_100_50_50_100,0.4031804193085491,0.4031804193085491,
151672_5000_100_50_50_300,0.45870064402892674,0.45870064402892674,
151672_5000_100_50_50_500,0.3686096096700387,0.3686096096700387,
