,0,1,2,3,4
151507_2000_50_15_30_300,0.3024050087954876,0.3530613652854005,0.3026824568176696,0.5138271872436018,0.4934514335728178
151507_2000_50_15_30_500,0.3771519312750477,0.4531875337269143,0.4517359478864679,0.4074076653329478,0.4691408775238553
151507_2000_50_15_50_100,0.4367711961732965,0.4589142736698772,0.4849567568236818,0.5093630487960951,0.5312929356504495
151507_2000_50_15_50_300,0.4015180460691893,0.3260874846577777,0.3360651478070943,0.4017206526059588,0.458963425070024
151507_2000_50_15_50_500,0.4307148591647988,0.4029806067868675,0.4201562153958157,0.3769224062531323,0.5343482819842409
151507_2000_50_30_10_100,0.3875018180252488,0.2635534711815762,0.256617302741868,0.2813765304653903,0.3079339836399929
151507_2000_50_30_10_300,0.2560338886851005,0.3455332772634878,0.3603768364477941,0.3096866247098685,0.4407518392338358
151507_2000_50_30_10_500,0.2907831681717814,0.2926622347744101,0.328520610676573,0.2451461473528794,0.4028956030212903
151507_2000_50_30_30_100,0.3827333205447296,0.4868336167107124,0.484879154969314,0.4502694062033287,0.3505993528339373
151507_2000_50_30_30_300,0.3495802845076106,0.4650102038883842,0.4735199177966357,0.3701314008537524,0.3885564920376401
151507_2000_50_30_30_500,0.4704098546992683,0.2621664763735836,0.4142391595186847,0.3914262151054329,0.3786207746688414
151507_2000_50_30_50_100,0.380539392955345,0.5289384675786152,0.5562621046748953,0.4796830928034164,0.5265485860379229
151507_2000_50_30_50_300,0.4401386567562669,0.4967773116845326,0.5269397160319095,0.4242090039517052,0.4799030743422894
151507_2000_50_30_50_500,0.3837300087436445,0.5215468022939217,0.4387986577015149,0.4147533741819582,0.5215986552189853
151507_2000_50_50_10_100,0.3970470379459839,0.2899294224949287,0.3479995694309412,0.2753379854764506,0.2426154718753775
151507_2000_50_50_10_300,0.39947296183594,0.3091607566704183,0.2437134990676098,0.3425891696014931,0.2835589789982349
151507_2000_50_50_10_500,0.2758289070220676,0.3738345220823375,0.2043041870408322,0.2767862265703534,0.26457445559971
151507_2000_50_50_30_100,0.3725659588310715,0.3258493136701432,0.4522458030318683,0.4011026749714717,0.3738061306223277
151507_2000_50_50_30_300,0.4663828516486599,0.4057722157552748,0.3981199846311917,0.3993648865183323,0.3314164799690424
151507_2000_50_50_30_500,0.4482339667741662,0.4758032523990198,0.4424438440950739,0.4593586036306072,0.3113244431663174
151507_2000_50_50_50_100,0.5326997844079068,0.475071608052559,0.5233537503248725,0.4179615030843372,0.4988423607604639
151507_2000_50_50_50_300,0.5242459859518763,0.4553274850843153,0.450262964982943,0.4082633113818468,0.3801782263729385
151507_2000_50_50_50_500,0.4834247356362436,0.4103244675294018,0.4357453135890849,0.4335854312496178,0.4339313287238207
151507_2000_100_15_10_100,0.2811397884898928,0.3062123519068926,0.3261784463709652,0.2536540324630195,0.3515444445753812
151507_2000_100_15_10_300,0.245877034821172,0.2548596804841075,0.2455006480157537,0.2512463508177396,0.2861548242777305
151507_2000_100_15_10_500,0.243338353154066,0.2975281389195556,0.2911436826478817,0.2944575028965734,0.263289986657169
151507_2000_100_15_30_100,0.4636996472471081,0.4135002791933257,0.4641390030756367,0.4215625850260329,0.4874899601744026
151507_2000_100_15_30_300,0.4777176913161766,0.453608762275722,0.4352995614986177,0.3572396659947437,0.4740960447306687
151507_2000_100_15_30_500,0.4094309965096787,0.4522264547391164,0.4533528994733358,0.2871109393058074,0.4075726296107379
151507_2000_100_15_50_100,0.4464430708086727,0.5210023970950112,0.5549946655869349,0.3543107419953936,0.5286909244843176
151507_2000_100_15_50_300,0.5574813569263227,0.5019771986754566,0.5162934073480451,0.3478781358602743,0.4858410058059582
151507_2000_100_15_50_500,0.4426633498709479,0.4604272603200972,0.4053196466496359,0.4039338402470325,0.4502095123586803
151507_2000_100_30_10_100,0.2624246245073414,0.261738842257403,0.2531832830323257,0.239479958454701,0.2560562622627483
151507_2000_100_30_10_300,0.3124838432067361,0.2148658579958303,0.1962943802609029,0.2104624306889593,0.3576453107262596
151507_2000_100_30_10_500,0.2422597322358328,0.3189442037585866,0.2212674266235584,0.2146658042168208,0.2649576777750561
151507_2000_100_30_30_100,0.310600851184332,0.3289432615034908,0.2659018560871487,0.2486968460505725,0.3689034828387909
151507_2000_100_30_30_300,0.4453255666173135,0.4247385948686536,0.1902921989156943,0.1918057007798881,0.3727222631391703
151507_2000_100_30_30_500,0.2577821749450367,0.3071454245495738,0.2589663322833329,0.2364726862292309,0.3877515222344702
151507_2000_100_30_50_100,0.4001205082941512,0.4833760352012017,0.3589443966384077,0.3372908269536762,0.4096723291664741
151507_2000_100_30_50_300,0.4653368454026078,0.4659061524223051,0.2225942978899772,0.2560314799391745,0.4437174353959096
151507_2000_100_30_50_500,0.3860119244549509,0.3318640723725767,0.2321021826587491,0.2562254878986124,0.4415497180124382
151507_2000_100_50_10_100,0.2020641749021311,0.2235601673097186,0.1940570076412876,0.1252745291780538,0.2454173318770361
151507_2000_100_50_10_300,0.2069186680670864,0.202429654372479,0.2131862874154192,0.2215752421921009,0.1942509236683992
151507_2000_100_50_10_500,0.2242207275249415,0.1939381395297126,0.2237690201218262,0.2070468874340851,0.231824892116843
151507_2000_100_50_30_100,0.323354130645834,0.2715309374627772,0.296734196831527,0.3168244358037963,0.2987415249456226
151507_2000_100_50_30_300,0.2526369799844313,0.2727657937846871,0.2316421486086682,0.2279620337752305,0.2694877702703321
151507_2000_100_50_30_500,0.2038199836793568,0.2838233043460667,0.2510531883686928,0.2598301280898852,0.2347453417095638
151507_2000_100_50_50_100,0.2381818977717461,0.4324553236992259,0.285315600283859,0.2371715452205088,0.2615607964246123
151507_2000_100_50_50_300,0.26142761292126,0.2717174191093332,0.2342053555923605,0.3391361309333698,0.1927263256184857
151507_2000_100_50_50_500,0.2396088516424821,0.210713179823319,0.3063465674132656,0.2332918966555673,0.3025181372464017
151507_5000_50_15_10_100,0.1905621743783336,0.3136126316262483,0.2902413782991867,0.2070494147328604,0.2121573788936764
151507_5000_50_15_10_300,0.256681230763115,0.262107716456023,0.2581429218385696,0.2886066265577998,0.1870648269414938
151507_5000_50_15_10_500,0.2187318089859207,0.2321285438556864,0.2356928324698096,0.2161757603600245,0.1797432582555694
151507_5000_50_15_30_100,0.3728519721421665,0.431501748180663,0.3216157858782519,0.3354923197702042,0.3368386013554922
151507_5000_50_15_30_300,0.4535915647988051,0.3757335147023982,0.290511895331734,0.3620103548561891,0.3719031439045559
151507_5000_50_15_30_500,0.3661710211927709,0.4130908550323409,0.2630582021300615,0.3308198919779505,0.3352772356648851
151507_5000_50_15_50_100,0.4481767706393296,0.4149571683088524,0.3070872709489318,0.2912557291862458,0.4347074568757882
151507_5000_50_15_50_300,0.4446902599523986,0.4762775172405044,0.3885516717465647,0.2864224360963555,0.3827791211429033
151507_5000_50_15_50_500,0.2792315202619138,0.4160034681889917,0.3028450660710629,0.2995311890487831,0.3833691805397753
151507_5000_50_30_10_100,0.1289646473027148,0.266737633574111,0.2538734546436332,0.2202118115840193,0.2288111260447783
151507_5000_50_30_10_300,0.2265196373321943,0.2568490580614573,0.3527537917839874,0.2213337949025537,0.2007888434300156
151507_5000_50_30_10_500,0.1935496433385301,0.1988462512439137,0.3277514587377763,0.1886024960595555,0.163709050759498
151507_5000_50_30_30_100,0.2818645106802568,0.462789821585107,0.4682421686309353,0.3244908542216158,0.4008931954002341
151507_5000_50_30_30_300,0.2867035717939051,0.4384939383394075,0.4381343215048121,0.4523672754283521,0.4648858102552693
151507_5000_50_30_30_500,0.3445090013936351,0.4342862325658144,0.5037616949153623,0.4148352893625834,0.3602354077581835
151507_5000_50_30_50_100,0.3929953619065591,0.4882854948044871,0.4678875922558975,0.3234034077601851,0.4028372643095673
151507_5000_50_30_50_300,0.4156505019501392,0.4274078448543245,0.4825024224768,0.3576692866415902,0.3973582689511173
151507_5000_50_30_50_500,0.3102901109686272,0.2672502142696528,0.4344828938876125,0.4056331206137779,0.4186769479928992
151507_5000_50_50_10_100,0.1978981336535481,0.1476383665361981,0.2059586461184469,0.3153292569089208,0.2376914698740477
151507_5000_50_50_10_300,0.2320479868983533,0.1827187229290267,0.2737870030803766,0.2815399420801127,0.2027236483721453
151507_5000_50_50_10_500,0.2393615326749427,0.2037697833308146,0.2092088284982722,0.3690372378542283,0.2654252952886449
151507_5000_50_50_30_100,0.1879134613015436,0.3153114929648725,0.3666971496598705,0.4360622213309693,0.4028178119652044
151507_5000_50_50_30_300,0.307242238969869,0.2885941287871544,0.4067337841505994,0.3877945762059823,0.4498316403418249
151507_5000_50_50_30_500,0.3843999013450711,0.3386962034881559,0.3929207603140324,0.4175297376536436,0.3970165416765082
151507_5000_50_50_50_100,0.4247467400759003,0.4331619423231317,0.4094252082618127,0.4583012782009789,0.4109918083073408
151507_5000_50_50_50_300,0.2820062460475709,0.4159558561155897,0.3933630209272195,0.5699846879742768,0.4830003306861171
151507_5000_50_50_50_500,0.4250609922752716,0.3051285365539136,0.3339418362490735,0.4025839704119169,0.4926111051268451
151507_5000_100_15_10_100,0.2149512297823916,0.23234041886203688,0.2173221899844413,0.212791672329604,0.2096029955250674
151507_5000_100_15_10_300,0.2257325976049035,0.24909886713845228,0.2498723422835723,0.2183381153412698,0.2454418253119252
151507_5000_100_15_10_500,0.2612808750453373,0.2482301708899742,0.2573326336824822,0.2097358033123036,0.2137115441478717
151507_5000_100_15_30_100,0.2882724900231866,0.2848071262421385,0.291258679376443,0.2948460781146148,0.3118861278296654
151507_5000_100_15_30_300,0.2507977998548831,0.27221284703039833,0.3312464279570593,0.2816210930177243,0.2936754387079335
151507_5000_100_15_30_500,0.2318335544005053,0.2336650248929291,0.2812689104069576,0.2726736980788633,0.2959129066196248
151507_5000_100_15_50_100,0.3172548486154911,0.29448088324881183,0.5240497474945146,0.3581942990935187,0.4099608953140601
151507_5000_100_15_50_300,0.3157902990329164,0.3200954806135765,0.4054333273135819,0.3055516172154714,0.3833848052947213
151507_5000_100_15_50_500,0.3319563845133371,0.29161896611096366,0.407850540199735,0.3491342737640856,0.343677722267813
151507_5000_100_30_10_100,0.1690727628239264,0.07219454509552024,0.1171577374000688,0.2564366976889461,0.2858448706017121
151507_5000_100_30_10_300,0.149612102473105,0.20500003306131745,0.2263423614658076,0.2212698879398352,0.2571325988473452
151507_5000_100_30_10_500,0.161545779982138,0.2199595121221844,0.2343857813923901,0.2374509111834791,0.2577924486055188
151507_5000_100_30_30_100,0.2140729422273661,-0.017716404209032453,-0.0162526595949741,0.2666965682477713,0.4338697939600779
151507_5000_100_30_30_300,0.2208040705059585,0.2077182856402732,0.2503628736773045,0.3325501412865581,0.3479969746783908
151507_5000_100_30_30_500,0.2401411605695144,0.22493834471243354,0.2011015981852621,0.2237812697675146,0.3352699507108002
151507_5000_100_30_50_100,0.2466867925467729,0.2312111359668292,0.221347914681512,0.3425347456270678,0.5071479338329179
151507_5000_100_30_50_300,0.2369033898566256,0.23285291561526097,0.3159096034705735,0.3573445346548117,0.434547405268594
151507_5000_100_30_50_500,0.2372167896909487,0.2861377821849636,0.2781939730608829,0.3564448280670378,0.5010504656379767
151507_5000_100_50_10_100,0.191973105931577,0.24838035243593423,0.2556634180545276,0.1759314643079218,0.202720014468419
151507_5000_100_50_10_300,0.2987206593712233,0.2531312818318894,0.2417368889683995,0.2188480718959083,0.1754364148038866
151507_5000_100_50_10_500,0.2611665604841294,0.25503665886455756,0.2494670363647992,0.2133248542073097,0.2049376184155684
151507_5000_100_50_30_100,0.2873796919174624,0.3224779238236865,0.3007963549844322,0.2984204061186526,0.3458068906316258
151507_5000_100_50_30_300,0.3113596812035476,0.3081982943401265,0.3810835384831242,0.3402817255368311,0.3625461562869578
151507_5000_100_50_30_500,0.3130605727201039,0.2063344746180483,0.2536188797188836,0.2762846257371305,0.344715305455234
151507_5000_100_50_50_100,0.3412886761753569,0.4402063090832406,0.4141180463032379,0.333216301237407,0.4569181712425521
151507_5000_100_50_50_300,0.3757441254236152,0.3787134310867627,0.4927117650118457,0.3766549970035058,0.4384544364887092
151507_5000_100_50_50_500,0.2637837040208993,0.4098389057136348,0.4507760476213839,0.3361437599811578,0.336996147718126
151672_1000_50_15_10_100,0.4449671340856272,0.4724503299431211,0.3299894395908302,0.4388308004651788,0.4210755927729093
151672_1000_50_15_10_300,0.4402495626757342,0.3542265720582253,0.3153928419988859,0.4217210494847026,0.4041506157806587
151672_1000_50_15_10_500,0.4071142807623474,0.4134318803335027,0.4255193245988103,0.4217014217538117,0.4387300951654159
151672_1000_50_15_30_100,0.4752824296766584,0.426327759848659,0.3585820206746558,0.3770668545777277,0.3448580931939196
151672_1000_50_15_30_300,0.4316595215835483,0.4325489396548696,0.4021052213404516,0.3701864197567108,0.4400832622142308
151672_1000_50_15_30_500,0.4479599626953106,0.4469743765225597,0.3555987272958947,0.592762741342256,0.348858446161397
151672_1000_50_15_50_100,0.4945865859925393,0.4540699696533101,0.3744890317548433,0.3579246618870415,0.5533078413675779
151672_1000_50_15_50_300,0.4619471164275559,0.484427738435654,0.3803576799247224,0.4345118297163405,0.4094193871959195
151672_1000_50_15_50_500,0.407794669086557,0.4646070415106708,0.5207930572561776,0.4154544220921712,0.5156583648971395
151672_1000_50_30_10_100,0.4602792181155439,0.359173553955237,0.4009548699699365,0.4485732049894356,0.3098050767500383
151672_1000_50_30_10_300,0.426450488490658,0.3701597316891533,0.3472069667087271,0.3841276006998694,0.3619360006574517
151672_1000_50_30_10_500,0.4647078242843398,0.424822840804798,0.5121804505123465,0.5370743768094299,0.4374116634962126
151672_1000_50_30_30_100,0.3681780109179525,0.3662098431641047,0.3455850063374088,0.362409553039495,0.3474208434118131
151672_1000_50_30_30_300,0.3520249163247556,0.4015875402748617,0.4226408826047487,0.442155251747523,0.3425559263755124
151672_1000_50_30_30_500,0.3059391652367664,0.5057272958307214,0.4403999180797909,0.4619145912857577,0.4477459078449295
151672_1000_50_30_50_100,0.4383844988173335,0.3711855766603137,0.3682330874441099,0.5026112955415113,0.4637048737591006
151672_1000_50_30_50_300,0.3902129443928954,0.3919245766028252,0.4684592165158764,0.5283508322312038,0.4301613666092874
151672_1000_50_30_50_500,0.6721646020577948,0.529186896691355,0.4663547642238888,0.6679142097914151,0.6739633825416216
151672_1000_50_50_10_100,0.4679351878511269,0.4319245216331583,0.4411689277694346,0.4355740567927137,0.3356283437440049
151672_1000_50_50_10_300,0.3515298115635195,0.4896069641396631,0.374219220540877,0.5834913919349345,0.3586492726140722
151672_1000_50_50_10_500,0.5135942216504882,0.3974601026669704,0.4392344479930875,0.6184259428843358,0.2042995651844563
151672_1000_50_50_30_100,0.4497303201888237,0.5077614020224885,0.4994668605988818,0.4973183894530039,0.5081959016278019
151672_1000_50_50_30_300,0.4358606833889896,0.4925634815258055,0.4373563109277207,0.3650234028758644,0.476050963254681
151672_1000_50_50_30_500,0.4238769993186795,0.4788138353035444,0.4760827945702297,0.4540574790652169,0.4574554989985536
151672_1000_50_50_50_100,0.3523677320337254,0.4053032008020793,0.3537538282193162,0.3550793491846363,0.4939593520540061
151672_1000_50_50_50_300,0.4483285664862641,0.555607651141958,0.3521488985380524,0.3742110368779338,0.5101121267810949
151672_1000_50_50_50_500,0.5033787402534146,0.4652430082116633,0.678733795037998,0.4343105755996392,0.3581767400476225
151672_1000_100_15_10_100,0.3698912051770964,0.348140061079799,0.3433519553395461,0.330351799633418,0.466809954574689
151672_1000_100_15_10_300,0.515959117459184,0.4924129877851257,0.4863682991392546,0.3975999696268146,0.5209212316206945
151672_1000_100_15_10_500,0.4884127300969597,0.4626234500732943,0.4521263799898397,0.39623556460928,0.5255699801305758
151672_1000_100_15_30_100,0.401176829203255,0.3824692747366075,0.4368612745671213,0.4235543811134504,0.3404136761338446
151672_1000_100_15_30_300,0.4044299977986265,0.3778881443212665,0.3728301837493332,0.3985254056149475,0.3217784872615632
151672_1000_100_15_30_500,0.4570456572140276,0.6425776008978704,0.4289282912331127,0.4464748522961515,0.3971158883438789
151672_1000_100_15_50_100,0.5531408024960354,0.5219281541333864,0.5804355814612299,0.4751469142537537,0.3661817168108056
151672_1000_100_15_50_300,0.3728902384626111,0.4820617306499725,0.4214373558592427,0.4789353947257317,0.4118581001985026
151672_1000_100_15_50_500,0.3586372014182754,0.4373696105852191,0.411584373646022,0.5080591920669352,0.4224419006143848
151672_1000_100_30_10_100,0.3266583072446827,0.3466202344232387,0.3941410520436815,0.3692019036970745,0.3771596087341721
151672_1000_100_30_10_300,0.338154721411489,0.3360076640939012,0.4227986213488666,0.3817367807834393,0.3602528104489405
151672_1000_100_30_10_500,0.4117362218933788,0.4999680554208079,0.4046897260668431,0.3793617006449191,0.5232104434153908
151672_1000_100_30_30_100,0.3776714512674998,0.3944531855083395,0.3796753169721339,0.4325546909169681,0.4509498606350927
151672_1000_100_30_30_300,0.4412642977263739,0.376436219836099,0.3619916834208849,0.4325073430582603,0.4441684946751301
151672_1000_100_30_30_500,0.4181807137710508,0.4667789857658066,0.4367399958846398,0.4461009335153228,0.4346588652911868
151672_1000_100_30_50_100,0.479423359030603,0.4491865028967814,0.4072551648252228,0.454710510517208,0.512817590384785
151672_1000_100_30_50_300,0.489910257638171,0.4664391675533993,0.5262389757860878,0.5043482630646515,0.3852686270133083
151672_1000_100_30_50_500,0.4541591851256815,0.5506002141630115,0.4130405733081338,0.4458790540936777,0.4971882282421158
151672_1000_100_50_10_100,0.3756794615365621,0.3789918673799746,0.3883142972165219,0.3551343364398466,0.3741918865500797
151672_1000_100_50_10_300,0.3148767448540386,0.527570907976767,0.3876573592944578,0.3977295317646148,0.5088820660531683
151672_1000_100_50_10_500,0.5962035910547909,0.4885822981734336,0.3866615817034983,0.4737366700883877,0.353641479121994
151672_1000_100_50_30_100,0.4367508654210695,0.462872709119154,0.3636966956032321,0.4893819909717521,0.3860207516451764
151672_1000_100_50_30_300,0.4665860399931241,0.4737954683919786,0.4127256131811209,0.4839155635988967,0.4113388621488322
151672_1000_100_50_30_500,0.4176885353758202,0.4574061558789518,0.6588598134921353,0.4363089180589665,0.4373023509537709
151672_1000_100_50_50_100,0.4511462637383592,0.4898220055163962,0.4401537635053851,0.3650674625921244,0.3699082688852201
151672_1000_100_50_50_300,0.4509112730842416,0.3416243774123103,0.449406291264186,0.4819181220400746,0.4966478569162727
151672_1000_100_50_50_500,0.4504059823244523,0.489698837719341,0.4444133015103296,0.5403872337412023,0.4967646590154173
151672_2000_50_15_10_100,0.3273236150023916,0.4345900755447475,0.3995268323369355,0.3743741554483928,0.3823186541281523
151672_2000_50_15_10_300,0.2143335042059547,0.3470550190978607,0.3838480417021616,0.4017923864539638,0.3269890643306215
151672_2000_50_15_10_500,0.1696596971796626,0.3430883420473273,0.2876318078607017,0.3098148748541746,0.2568194880819574
151672_2000_50_15_30_100,0.4958981698422672,0.3709662481289291,0.359971580304088,0.4987552665571557,0.4482086448750373
151672_2000_50_15_30_300,0.5743297280532179,0.3486379422728855,0.4123782121901647,0.4831295604441653,0.4384097488066825
151672_2000_50_15_30_500,0.575875411823084,0.420303332443635,0.4683065977372217,0.4882772587322558,0.3246487882865639
151672_2000_50_15_50_100,0.476451226513255,0.4396002198445326,0.4007284078402928,0.459057802428685,0.4468610496707527
151672_2000_50_15_50_300,0.5959853438310745,0.3856350193129163,0.4534221671736215,0.4464436244117208,0.4507604816999871
151672_2000_50_15_50_500,0.5588591966820391,0.5031209669884646,0.4429055333666583,0.4334463543745942,0.5785887652935661
151672_2000_50_30_10_100,0.3697661525599595,0.3256993984933344,0.2510834508723235,0.1308677101091884,0.2775221289439905
151672_2000_50_30_10_300,0.3110298683585881,0.3645684511148467,0.4072158970654176,0.3889746679127506,0.360783896578492
151672_2000_50_30_10_500,0.335771328787929,0.3738284193754312,0.5029411559845999,0.3911801556291828,0.3896527169803562
151672_2000_50_30_30_100,0.4219985066819331,0.5699862583499984,0.4148595268055437,0.4066714229192963,0.4580582174838394
151672_2000_50_30_30_300,0.4027379407101453,0.3997122805703523,0.4500359094902672,0.4333693615846258,0.4551851633799404
151672_2000_50_30_30_500,0.447687580257509,0.589672595850769,0.3554921295676808,0.4346516626218412,0.44008329935312
151672_2000_50_30_50_100,0.4439258762170107,0.4113048493591693,0.376979330859627,0.4038345169423568,0.5943718143346614
151672_2000_50_30_50_300,0.3674738333481631,0.4179102158950406,0.4160132582001851,0.452356958391101,0.4763520870413864
151672_2000_50_30_50_500,0.626211833365895,0.5611072980691582,0.5013365955121382,0.4376753206429544,0.5629183128113491
151672_2000_50_50_10_100,0.3920533579122249,0.3714212963943376,0.4725707257159582,0.3646598410201464,0.343377919592102
151672_2000_50_50_10_300,0.3826322854313003,0.3268297641355855,0.355938832828823,0.3132626591071182,0.3023460894513782
151672_2000_50_50_10_500,0.2800907795702835,0.3089494743832336,0.3547884269473751,0.4910187222645056,0.2905208480866849
151672_2000_50_50_30_100,0.4383540435348899,0.4568166509600811,0.4321548007487594,0.4396891875643169,0.5688319971473016
